BOROUGH,longitude,latitude,Residential,Education Facility,Cultural Facility,Recreational Facility,Social Services,Transportation Facility,Commercial,Government Facility,Religious Institution,Health Services,Public Safety,Water,Miscellaneous
Manhattan,-73.9504253877282,40.828925692443015,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-73.92828732954867,40.87280072016501,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-73.92918228014625,40.87277582026365,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-73.9520112497284,40.827059650273114,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-73.93149397004031,40.844191999980914,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-73.97599658961245,40.79643165041096,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-74.01532387541033,40.70736229982469,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-73.98438688946615,40.785879170289135,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-73.98456807959357,40.78554844999637,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-74.01285715668847,40.71737766613012,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-73.96744684961604,40.74885353036956,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-74.01474751978192,40.706339750180675,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-73.98752188794789,40.77935503051476,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-73.98819284688253,40.77800723762486,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-73.94892726006438,40.834125960081145,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-73.98890269565668,40.776724991317536,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-73.9894227263419,40.775248238271196,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-73.9163399999704,40.79776999992825,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-73.9862145896304,40.78131638027899,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-73.98706610946978,40.78099890976821,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-74.00075556005288,40.70722444005802,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-73.99898421971481,40.70818320036175,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-73.97458039972935,40.71998493026239,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-74.00251789978053,40.710268520409635,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-74.0023754600291,40.71023938010186,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-74.00116612730045,40.7096430281258,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-74.00210704945886,40.71081996024132,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-74.00038198016175,40.70929967015357,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-73.96175863949985,40.75984551028597,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-73.96273057008541,40.760911560030934,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-73.96335630031311,40.760482020247245,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-73.96198078860307,40.760145239527425,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-73.92999585001857,40.80168508012803,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-73.93464095953132,40.81409934003263,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-74.00458521846176,40.75690345942405,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-74.00148554013636,40.75645459804449,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-74.0001588592515,40.75668854157986,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-73.99765030622694,40.75149469191667,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-73.98477804958925,40.78494577995005,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-73.98491035009985,40.7853558902317,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-73.9839742996379,40.78622830017993,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-73.93261863034331,40.85670571745817,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-73.98368415009857,40.78484091979671,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-73.98305937955013,40.78571513040836,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.82243393897821,40.78975381962283,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.89973157057989,40.725785240324875,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.89617462995267,40.72545526995306,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.89488849959952,40.72533552991815,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.87123043010317,40.731890489512075,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.88249097794062,40.69219193283004,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.87473357017655,40.696204110153005,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.85824108985324,40.702934909855145,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.84151240314613,40.708989241781204,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.83742851984316,40.710681649755124,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.83606828016305,40.7117501403741,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.83106985048644,40.7143455703105,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.89975074988607,40.7401009505929,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.89888511000639,40.74082285046322,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.8963752201247,40.74287518003236,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.89575398919578,40.74335153386266,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.89498291735583,40.7441286407245,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.90101380510536,40.75770139223161,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.90000639557776,40.757802840886264,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.89973028390531,40.75777275009417,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.9013831501256,40.759585029596714,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.89878194714858,40.75978977898215,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.90254824489067,40.76253205968212,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.90341076047923,40.76595733069738,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.90478396017566,40.76853483831471,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.90398559933529,40.767996680611745,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.90505066956695,40.76849153020156,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.90697699923383,40.76865790016459,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.9019055995274,40.740998750089695,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.90187082919653,40.76758402030456,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.84149706716536,40.666118375065174,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.83876661020412,40.66690913020297,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.83487388217253,40.66638720575389,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.81045293047191,40.66663508059717,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.77115229003009,40.667440780192024,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.76698326189283,40.66697926776348,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.75798883981419,40.665967580033055,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.75213309976033,40.665838329942076,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.74076632006833,40.665909479987924,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.74116098986654,40.66599284037301,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.73987455984128,40.66642888977032,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.74039741000877,40.666329750495564,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.73791416971072,40.66852028043484,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.73811877041841,40.66880200986506,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.73427036040057,40.673793320446926,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.73459123958976,40.67379727029868,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.72970944973183,40.67867771987203,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.72992541056341,40.67884178990566,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.72668235967072,40.69067126015895,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.7270091529969,40.69703656179461,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.72725464502179,40.705797136068185,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.72859237968323,40.71127832019918,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.72650445944961,40.719216669661144,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.72570879955407,40.72057917036181,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.72458876992734,40.72438747043384,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.72440173881094,40.72548769864259,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.72264185951929,40.7342173903873,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.72665981963577,40.74089099051437,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.74265743956771,40.75167235988396,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.75696755941648,40.7622837404812,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.76401484864662,40.772321869792734,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.78211689064638,40.789412648981695,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.79499186023023,40.78632203044796,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.80239925854023,40.78608422772805,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.80633013917667,40.78638771449775,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.81005199636303,40.78673870347009,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.81332863962065,40.78718260020856,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.81603416066326,40.78788882683831,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.81678346994171,40.788152440483664,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.81937372953449,40.789212419882624,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.95035064880369,40.754969686493375,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.95024342514151,40.755095345715134,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.94283356750967,40.73907069531094,0,0,0,0,0,1,0,0,0,0,0,0,0
Brooklyn,-73.95258890932392,40.7391927898876,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.87075336477936,40.743967775539424,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.82615714925024,40.75979346986443,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.82413629094164,40.76037811816417,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.82178020017633,40.761022419466215,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.81826404001143,40.76197354990785,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.81611636010126,40.762548329871514,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.81490572983861,40.76267103016021,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.81393407995024,40.762679070092574,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.81252338933554,40.762627249627755,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.9010748897516,40.74416966987386,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.7754689781331,40.762717752438725,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.77075995178205,40.76315387989658,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.90009437988503,40.74312734830435,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.89929321049208,40.74241126982328,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.74831787831056,40.76900990580943,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.88352253063672,40.73388317991559,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.88019487961948,40.732556700450274,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.83325732443237,40.71175476230164,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.8319512206715,40.71074065102163,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.83014021974516,40.7090389806607,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.95541903973819,40.740936529760305,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.94940655042124,40.741534860550566,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.94718504930003,40.742152129532286,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.93896657926803,40.74555354007761,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.93508873995617,40.74678656003714,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.9298048291923,40.74809942014089,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.9251805095031,40.7489699102918,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.89547367931438,40.74853517018295,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.89430136968691,40.74657373023181,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.89322765006175,40.74497912021251,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.89208418942773,40.74291768983332,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.89163460949123,40.74217469030649,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.89117393946461,40.74138653041884,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.8907357607914,40.740670660509636,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.8861326798295,40.730683140163684,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.88554527904063,40.72872839057678,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.88476018304605,40.724782037430934,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.8847093087529,40.72245095219962,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.88694856961936,40.71625416035268,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.88739094021938,40.71520702054524,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.88891171005706,40.71218906054284,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.90725622511218,40.71551440974018,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.90576175959373,40.714614780416376,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.90286204536011,40.713790591484276,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.86897763375605,40.706738020605755,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.8397252402633,40.70359048843501,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.83871115952019,40.7032311500214,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.85249440957116,40.70228605010035,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.85598465187036,40.706215126668916,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.92534106982521,40.747919399701395,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.87321761942457,40.72991378053452,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.85095302966099,40.70077718803495,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.76132079014985,40.76416773009605,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.84889177028178,40.68815370993968,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.84692456827754,40.67036293740128,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.84224356982011,40.668757860061184,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.85295407029015,40.671639859899564,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.77117472531253,40.73337038850865,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.75622991043132,40.73656240211637,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.74836995948935,40.737984890407425,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.76508846051425,40.73458704732326,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.7732717692408,40.736137043027995,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.7374961985237,40.73842252015766,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.72827748936805,40.74063076076119,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.8326115675452,40.71979030639038,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.83737458381803,40.74518153118962,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.870367069153,40.73353098993007,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.86798547422997,40.73259137785967,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.90969290039988,40.71776756994376,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.91001921939504,40.71759955016258,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.86928662602885,40.57135681612465,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.91132597621682,40.716653335190095,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.83044358027549,40.65618522962497,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.891798482268,40.684704353338695,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.83361794009026,40.71304522028845,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.87205470986504,40.70834429009886,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.85067392926788,40.70210191063975,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.7484197894627,40.64552107015514,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.73509485244882,40.74557806570672,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.73509109724462,40.745800205039046,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.72796208913016,40.71126797994842,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.82250676999729,40.78950298001612,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.72674747360594,40.68344476764307,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.85158476070914,40.752852520468124,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.76819735786431,40.72921317001524,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.74672704971766,40.73298636989437,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.79912479017791,40.76143432069513,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.83896720957053,40.76310233019209,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.94053577072837,40.74768882911132,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.94546607951762,40.75125496795061,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.94596965934616,40.75303307364884,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.94291891381111,40.75143318497577,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.94014855942636,40.746434020055524,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.7232634853948,40.72895201443542,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.84274163248419,40.828523576160435,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.86084753919074,40.90082130002655,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.8719132556012,40.85405348826065,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.88007210877765,40.8346929892051,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.8868670901698,40.82237036996941,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.8866524712716,40.82261642538537,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.83842804955871,40.84068108038351,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.83773707987382,40.842826300036656,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.8328421352425,40.85599695608783,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.82156871484482,40.86846207782144,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.83695115988847,40.828204470029576,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.83755544031465,40.82985913006756,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.92932633942351,40.84186103981636,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.91828296517288,40.880496573683416,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.91468106989082,40.88465609053835,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.90878481895741,40.88939763821666,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.90793588127421,40.891218529262304,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.90690608933797,40.899256070374705,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.90580080953677,40.900679660299296,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.90187529003165,40.90124341969977,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.89700276043334,40.90030219474578,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.89396816005622,40.89955944299946,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.8917707104006,40.89967029427677,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.83539036465771,40.8564533641851,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.82456325930791,40.88744382054957,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.87426425930816,40.866841770007156,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.87967881968429,40.86803390033987,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.88038413036827,40.86919649058115,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.88466522344197,40.879736956752744,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.88601052732942,40.900122040185764,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.8864852100539,40.90028378976012,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.89006453923344,40.90021797023996,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-73.91058779565651,40.874003464731906,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.81584703981264,40.86200074999218,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.79323689109216,40.85621037488484,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.91287774969948,40.81608687041217,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.91183313940451,40.81967093049494,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.9111246600443,40.823363010369164,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.91186684976056,40.82502756067037,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.91102056020854,40.82221647013484,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.91251014052644,40.814118769873254,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.90982161923823,40.808598090103494,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.90897622969327,40.80801840958995,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.90812032922982,40.807397450078085,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.9075139289663,40.80658176197979,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.9129249694404,40.825927920191226,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.90301425968985,40.808717290684136,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.89696267975329,40.81254371423797,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.89471834973108,40.81539937006328,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.89391916259498,40.81618665938057,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.8926652296219,40.81746382984007,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.89158932977308,40.81848960978743,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.890095689839,40.81972971077707,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.88852008988458,40.82086007029511,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.88776643989756,40.82148019988018,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.8850713400569,40.828175809900024,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.8762043200243,40.870339509972844,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.87537910005294,40.83762046059391,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.8701865497648,40.839593950381825,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.86475568925721,40.84170459016608,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.86424609957116,40.84182000065277,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.8474236700588,40.84562650984876,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.80306840968706,40.88558041030783,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.8127655099149,40.87003605000447,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.92637826650677,40.820480176688896,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.92725180944875,40.82166378002403,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.92781342996024,40.82252987960503,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.92852890988901,40.823360190264076,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.92020403942703,40.85362637999141,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.9132560599894,40.86208474983812,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.9065153794096,40.87334511961308,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.9049597195918,40.87665308038007,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.90393671987225,40.87860068981557,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.90257599927249,40.88025938003017,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.90180350031623,40.881131600014086,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.9268570096979,40.816172999996034,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.92541391050754,40.818112620267335,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.9201243747757,40.8226323352544,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.91856835417128,40.82353073990046,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.91641322950021,40.82493854038167,0,0,0,0,0,1,0,0,0,0,0,0,0
